DateAndTime,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
03.12.2016 11:00,2.6,714.4,768.6,1.2,65,Wind blowing from the west,3,,,20–30%., ,,,0.8,2.6,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",27,-3.4,,,,,,
03.12.2016 08:00,0.8,713.2,767.6,0.7,71,Wind blowing from the west,3,,,20–30%., ,,,0.5,5,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,-4,No precipitation,12,,,Compact or wet snow (with or without ice) covering at least one-half of the ground but ground not completely covered.,5
03.12.2016 05:00,1.6,712.5,766.7,1.1,61,Wind blowing from the west,4,,,20–30%., ,,,1.4,5,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,-5.1,,,,,Compact or wet snow (with or without ice) covering at least one-half of the ground but ground not completely covered.,5
03.12.2016 02:00,2.8,711.4,765.3,2.1,57,Wind blowing from the west,3,,,70 – 80%., ,,,2.5,5,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",70 – 80%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",18,-4.9,No precipitation,6,,,,
02.12.2016 23:00,4.2,709.3,762.7,2.1,85,Wind blowing from the west,4,,,"90  or more, but not 100%", ,,,4.2,5,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.","90  or more, but not 100%",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",15,1.8,,,,,,
02.12.2016 20:00,4.8,707.2,760.3,2.9,64,Wind blowing from the west,6,,,"90  or more, but not 100%", ,,,-0.4,9,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.","90  or more, but not 100%",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",15,-1.5,No precipitation,12,,,,
02.12.2016 17:00,6.5,704.3,756.9,0.6,49,Wind blowing from the north-west,2,,,"90  or more, but not 100%", ,,,-0.4,9,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",25,-3.5,,,,,,
02.12.2016 14:00,7.2,703.7,756.1,-0.6,47,Wind blowing from the north-west,3,,,60%., ,,,-0.4,7.5,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",40%.,1000-1500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",22,-3.5,No precipitation,6,,,,
02.12.2016 11:00,3.4,704.3,757.5,-0.5,55,Wind blowing from the east-southeast,2,,,70 – 80%., ,,,-0.4,3.6,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",50%.,1000-1500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",20,-4.9,,,,,,
02.12.2016 08:00,-0.2,704.8,758.8,-1.9,88,Wind blowing from the south-east,1,,,"90  or more, but not 100%",Clouds generally forming or developing. ,Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,-1.2,2.6,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",70 – 80%.,1000-1500,Altocumulus translucidus at a single level.,"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",18,-1.9,Trace of precipitation,12,,,Uneven layer of compact or wet snow covering ground completely.,8
02.12.2016 05:00,-0.8,706.7,760.9,-1.6,93,Wind blowing from the south-east,2,,,70 – 80%.,Clouds generally dissolving or becoming less developed. ,Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,-1,2.6,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",10,-1.8,,,,,Uneven layer of compact or wet snow covering ground completely.,8
02.12.2016 02:00,0.8,708.3,762.3,-1.5,89,Wind blowing from the north-east,1,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Rain and snow or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,0.8,2.6,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,1000-1500,Altostratus opacus or Nimbostratus.,,9,-0.8,Trace of precipitation,6,,,Uneven layer of compact or wet snow covering ground completely.,9
01.12.2016 23:00,2.6,709.8,763.6,-0.7,60,Wind blowing from the west,3,,,70 – 80%., ,,,1.8,2.6,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",12,-4.4,,,,,,
01.12.2016 20:00,1.8,710.5,764.5,-0.7,72,Wind blowing from the west-northwest,5,,,60%., ,,,-6,3.8,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",12,-2.7,No precipitation,12,,,Uneven layer of compact or wet snow covering ground completely.,12
01.12.2016 17:00,1.6,711.2,765.3,0.1,78,Wind blowing from the west,3,,,70 – 80%., ,,,-6,3.8,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",70 – 80%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",15,-1.8,,,,,Uneven layer of compact or wet snow covering ground completely.,12
01.12.2016 14:00,2.4,711.1,765.1,-1.5,64,Wind blowing from the west,3,,,70 – 80%.,Clouds generally forming or developing. ,Rain and snow or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,-6,3.8,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",60%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",15,-3.7,Trace of precipitation,6,,,,
01.12.2016 11:00,2.3,712.6,766.7,-0.5,60,Wind blowing from the west,3,,,60%.,Clouds generally dissolving or becoming less developed. ,Rain and snow or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,-6,2.4,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",50%.,1000-1500,"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.","No Cirrus, Cirrocumulus or Cirrostratus.",12,-4.8,,,,,,
01.12.2016 08:00,-6,713.1,769,-0.4,96,"Calm, no wind",0,,,100%., ,,,-9.8,-3.7,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,1000-1500,,,10,-6.6,No precipitation,12,,,Uneven layer of compact or wet snow covering ground completely.,24
01.12.2016 05:00,-8.2,713.5,769.9,-1.3,97,"Calm, no wind",0,,,40%., ,,,-9.8,-3.7,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,-8.6,,,,,Uneven layer of loose dry snow covering ground completely.,
01.12.2016 02:00,-7.6,714.8,771.1,-1.7,100,"Calm, no wind",0,,,no clouds, ,,,-7.9,-3.7,,,,,,12,-7.6,No precipitation,6,,,Uneven layer of loose dry snow covering ground completely.,24
30.11.2016 23:00,-4.2,716.5,772.2,-0.6,91,Wind blowing from the north-west,2,,,no clouds, ,,,-4.6,-3.7,,,,,,12,-5.4,,,,,Uneven layer of loose dry snow covering ground completely.,24
30.11.2016 20:00,-3.8,717.1,772.7,-0.3,87,Wind blowing from the west,1,,,20–30%., ,,,-6.4,-0.8,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",15,-5.6,No precipitation,12,,,Uneven layer of loose dry snow covering ground completely.,24
30.11.2016 17:00,-3.2,717.4,772.9,-0.2,96,Wind blowing from the south-west,4,,,20–30%., ,,,-6.4,-1.2,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",15,-3.8,,,,,Uneven layer of loose dry snow covering ground completely.,24
30.11.2016 14:00,-1.3,717.6,772.8,-0.2,73,Wind blowing from the west,2,,,"10%  or less, but not 0", ,,,-6.4,-0.8,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",15,-5.6,No precipitation,6,,,Uneven layer of loose dry snow covering ground completely.,28
30.11.2016 11:00,-2.3,717.8,773.2,0.9,75,Wind blowing from the west,3,,,"10%  or less, but not 0", ,,,-6.4,-2.3,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",15,-6.2,,,,,Uneven layer of loose dry snow covering ground completely.,31
30.11.2016 08:00,-5.6,716.9,772.9,1.4,96,Wind blowing from the west-southwest,2,,,20–30%.,Clouds generally dissolving or becoming less developed. ,Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.,-6,-2,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",15,-6.2,1,12,,,Uneven layer of loose dry snow covering ground completely.,31
30.11.2016 05:00,-4.6,715.5,771.2,0.5,96,Wind blowing from the west,2,,,60%.,Clouds generally dissolving or becoming less developed. ,Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,-4.8,-2,Stratocumulus other than Stratocumulus cumulogenitus.,60%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",10,-5.2,,,,,Uneven layer of loose dry snow covering ground completely.,31
30.11.2016 02:00,-2.6,715,770.3,0.6,96,Wind blowing from the west,1,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-2.8,-2,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,1000-1500,Altostratus opacus or Nimbostratus.,,6,-3.1,0.8,6,,,Uneven layer of loose dry snow covering ground completely.,31
29.11.2016 23:00,-2.4,714.4,769.5,0.9,94,Wind blowing from the west-northwest,1,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-2.4,-2,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,1000-1500,Altostratus opacus or Nimbostratus.,,5,-3.2,,,,,Uneven layer of loose dry snow covering ground completely.,31
29.11.2016 20:00,-2.2,713.5,768.6,0.9,96,Wind blowing from the west,1,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-2.4,-0.6,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,1000-1500,Altostratus opacus or Nimbostratus.,,4,-2.7,9,12,,,Uneven layer of loose dry snow covering ground completely.,31
29.11.2016 17:00,-1.4,712.6,767.4,0.7,93,Wind blowing from the north,1,,,100%.,"Continuous fall of snowflakes, moderate at time of observation. ",Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-2,-0.6,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",1000-1500,Altostratus opacus or Nimbostratus.,,4,-2.4,,,,,Uneven layer of loose dry snow covering ground completely.,28
29.11.2016 14:00,-0.8,711.9,766.5,0.1,91,"Calm, no wind",0,,,100%.,"Continuous fall of snowflakes, moderate at time of observation. ",Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-2,-0.6,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",1000-1500,Altostratus opacus or Nimbostratus.,,4,-2.1,6,6,,,Uneven layer of loose dry snow covering ground completely.,20
29.11.2016 11:00,-1.4,711.8,766.6,0.6,96,"Calm, no wind",0,,,100%.,"Continuous fall of snowflakes, moderate at time of observation. ",Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-2,-1.4,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",1000-1500,Altostratus opacus or Nimbostratus.,,4,-1.9,,,,,Uneven layer of loose dry snow covering ground completely.,11
29.11.2016 08:00,-1.4,711.2,765.9,1,92,"Calm, no wind",0,,,100%.,"Intermittent fall of snowflakes, moderate at time of observation. ",Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-1.8,0.6,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",1000-1500,Altostratus opacus or Nimbostratus.,,4,-2.6,8,12,,,Uneven layer of loose dry snow covering ground completely.,5
29.11.2016 05:00,-0.8,710.2,764.7,0.1,83,Wind blowing from the west-northwest,2,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,-1,0.6,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,1000-1500,Altostratus opacus or Nimbostratus.,,8,-3.4,,,,,Uneven layer of loose dry snow covering ground completely.,2
29.11.2016 02:00,-0.6,710.1,764.5,0.2,81,Wind blowing from the west-northwest,2,,,"90  or more, but not 100%",Clouds generally dissolving or becoming less developed. ,Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,-1,0.6,Stratocumulus other than Stratocumulus cumulogenitus.,"90  or more, but not 100%",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",10,-3.5,3,6,,,Uneven layer of loose dry snow covering ground completely.,2
28.11.2016 23:00,-0.9,709.9,764.3,0.5,99,Wind blowing from the west,4,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-1,0.6,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,1000-1500,"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.",,8,-1.1,,,,,Uneven layer of loose dry snow covering ground completely.,2
28.11.2016 20:00,0.6,709.4,763.6,1.6,92,Wind blowing from the west,4,,,100%.,"Intermittent fall of snowflakes, moderate at time of observation. ",Rain and snow or other types of solid precipitation,Rain and snow or other types of solid precipitation,0.5,7,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,1000-1500,Altostratus opacus or Nimbostratus.,,7,-0.5,0.1,12,,,Loose dry snow covering at least one-half of the ground but ground not completely covered.,Measurement impossible or inaccurate.
28.11.2016 17:00,3.8,707.8,761.2,0.5,61,Wind blowing from the north-west,4,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Rain and snow or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,3.7,7,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,1000-1500,Altostratus opacus or Nimbostratus.,,18,-3.2,,,,,,
28.11.2016 14:00,5.4,707.3,760.3,-0.2,58,Wind blowing from the west-northwest,5,,,100%., ,,,5.4,7,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,1000-1500,,,20,-2.4,No precipitation,6,,,,
28.11.2016 11:00,6.2,707.5,760.4,0.8,70,Wind blowing from the north-west,4,,,"90  or more, but not 100%", ,,,5.8,7,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,1000-1500,Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",18,1.1,,,,,,
28.11.2016 08:00,6.6,706.7,759.4,1.1,84,Wind blowing from the west,2,,,"90  or more, but not 100%", ,,,4.3,7.1,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.","90  or more, but not 100%",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",18,4.1,No precipitation,12,,,,
28.11.2016 05:00,6.2,705.6,758.2,-0.1,95,Wind blowing from the west-northwest,1,,,"90  or more, but not 100%",Mist. ,Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,4.3,7.1,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.","90  or more, but not 100%",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",8,5.5,,,,,,
28.11.2016 02:00,5.4,705.7,758.5,-0.2,94,"Calm, no wind",0,,,70 – 80%., ,,,4.7,7.1,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",70 – 80%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",10,4.5,No precipitation,6,,,,
